country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-15,-1,,,,4,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-16,-2,,,,-1,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-17,-7,,,,-1,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-18,1,-2,,,1,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-19,-7,,,,3,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-20,9,,,,4,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-21,3,2,-17,,1,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-22,-7,,,,-4,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-23,-4,,,,0,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-24,-15,,,,-17,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-25,-19,2,,,-43,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-26,-18,-2,-12,,-17,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-27,-4,,,,-4,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-28,-2,8,-6,,3,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-02-29,-8,,,,8,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-01,-2,,,,5,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-02,-7,,,,-5,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-03,-8,2,,,-4,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-04,-8,,-12,,4,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-05,1,,,,6,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-06,-3,4,-11,,6,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-07,-9,,,,1,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-08,-9,,,,1,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-09,-22,,,,-35,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-10,-23,,,,2,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-11,-16,,,,6,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-12,-13,,-7,,3,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-13,-18,8,-13,,1,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-14,-28,,,,-3,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-15,-22,,,,-7,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-16,-29,,,,-3,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-17,-27,,,,-3,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-18,-30,,-14,,-3,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-19,-44,,-14,,-15,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-20,-34,4,-19,,-16,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-21,-37,-16,,,-13,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-22,-46,,,,-17,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-23,-39,,,,-14,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-24,-48,-11,,,-17,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-25,-42,-2,,,-21,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-26,-46,-20,-21,,-38,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-27,-50,-43,-21,,-36,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-28,-58,-11,-25,,-28,
GW,Guinea-Bissau,,,,,,ChIJ8amCr3Q85A4RTggeVz-O6Ls,2020-03-29,-50,,,,-27,
