country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-15,17,4,,,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-16,5,0,,,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-17,0,-2,,15,-4,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-18,11,-5,,9,2,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-19,7,3,,-4,3,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-20,8,-2,,32,-5,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-21,12,-3,,1,-6,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-22,36,-2,,37,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-23,60,8,,,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-24,15,-8,,25,-26,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-25,-14,-14,,-14,-38,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-26,-12,2,,-6,-13,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-27,-12,-3,,-13,-11,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-28,-10,-2,,1,-13,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-02-29,-8,-2,,-12,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-01,1,0,,,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-02,0,2,,2,-3,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-03,5,2,,-2,1,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-04,5,5,,-6,0,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-05,-12,2,,-12,-4,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-06,-5,6,,-3,-2,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-07,-12,6,,-13,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-08,-5,6,,,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-09,-6,5,,2,-4,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-10,0,2,,-12,-2,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-11,-1,5,,-11,1,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-12,-8,6,,-6,-2,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-13,-17,28,,-10,0,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-14,-32,,,-19,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-15,-22,4,,,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-16,-26,22,,-20,-19,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-17,-55,3,,-29,-25,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-18,-45,11,,-27,-28,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-19,-80,-40,,-57,-70,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-20,-66,11,,-37,-45,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-21,-83,8,,-52,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-22,-89,-42,,-58,,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-23,-66,-6,,-32,-35,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-24,-67,-11,,-41,-35,
LI,Liechtenstein,,,,,,ChIJ_S9HHUQxm0cRibFa3Ta16mA,2020-03-25,-70,-6,,-44,-35,
